enssscg_id	display_name	biotype
ENSSSCG00000035798	PRTG	protein_coding
ENSSSCG00000035799	NULL	protein_coding
ENSSSCG00000035800	NULL	misc_RNA
ENSSSCG00000035801	NULL	protein_coding
ENSSSCG00000035802	NULL	protein_coding
ENSSSCG00000035803	OR2B6	protein_coding
ENSSSCG00000035804	NULL	protein_coding
ENSSSCG00000035805	DLK1	protein_coding
ENSSSCG00000035806	RF00026	snRNA
ENSSSCG00000035807	TAAR1	protein_coding
ENSSSCG00000035808	NULL	protein_coding
ENSSSCG00000035809	NULL	protein_coding
ENSSSCG00000035810	NULL	protein_coding
ENSSSCG00000035811	NULL	protein_coding
ENSSSCG00000035812	AMH	protein_coding
ENSSSCG00000035813	NULL	protein_coding
ENSSSCG00000035814	NULL	protein_coding
ENSSSCG00000035815	NULL	protein_coding
ENSSSCG00000035816	NULL	protein_coding
ENSSSCG00000035817	PDX1	protein_coding
ENSSSCG00000035818	FHIT	protein_coding
ENSSSCG00000035819	NULL	protein_coding
ENSSSCG00000035820	TXNDC17	protein_coding
ENSSSCG00000035821	NULL	protein_coding
ENSSSCG00000035822	FAM120C	protein_coding
ENSSSCG00000035823	NULL	protein_coding
ENSSSCG00000035824	PBRM1	protein_coding
ENSSSCG00000035825	UBE2QL1	protein_coding
ENSSSCG00000035826	NULL	protein_coding
ENSSSCG00000035827	CTDSPL2	protein_coding
ENSSSCG00000035828	ARHGEF4	protein_coding
ENSSSCG00000035829	KMT5C	protein_coding
ENSSSCG00000035830	ssc-mir-4335	miRNA
ENSSSCG00000035831	RF01965	misc_RNA
ENSSSCG00000035832	NULL	protein_coding
ENSSSCG00000035833	NKPD1	protein_coding
ENSSSCG00000035834	ssc-mir-325	miRNA
ENSSSCG00000035835	NULL	protein_coding
ENSSSCG00000035836	DDT	protein_coding
ENSSSCG00000035837	NPB	protein_coding
ENSSSCG00000035838	NULL	protein_coding
ENSSSCG00000035839	TOP3A	protein_coding
ENSSSCG00000035840	NULL	protein_coding
ENSSSCG00000035841	NULL	protein_coding
ENSSSCG00000035842	SUMO1	protein_coding
ENSSSCG00000035843	NULL	protein_coding
ENSSSCG00000035844	NULL	protein_coding
ENSSSCG00000035845	NULL	protein_coding
ENSSSCG00000035846	RF00026	snRNA
ENSSSCG00000035847	TAL1	protein_coding
ENSSSCG00000035848	NULL	protein_coding
ENSSSCG00000035849	PTPRF	protein_coding
ENSSSCG00000035850	CATSPERE	protein_coding
ENSSSCG00000035851	NULL	protein_coding
ENSSSCG00000035852	CSNK1D	protein_coding
ENSSSCG00000035853	RF00026	snRNA
ENSSSCG00000035854	RAB11FIP3	protein_coding
ENSSSCG00000035855	NULL	protein_coding
ENSSSCG00000035856	NULL	protein_coding
ENSSSCG00000035857	NULL	protein_coding
ENSSSCG00000035858	NULL	protein_coding
ENSSSCG00000035859	WNT5A	protein_coding
ENSSSCG00000035860	RF01968	misc_RNA
ENSSSCG00000035861	NULL	protein_coding
ENSSSCG00000035862	ssc-mir-9801	miRNA
ENSSSCG00000035863	PLIN2	protein_coding
ENSSSCG00000035864	NULL	IG_C_gene
ENSSSCG00000035865	NULL	protein_coding
ENSSSCG00000035866	NULL	protein_coding
ENSSSCG00000035867	GFOD1	protein_coding
ENSSSCG00000035868	NULL	pseudogene
ENSSSCG00000035869	NULL	protein_coding
ENSSSCG00000035870	NULL	protein_coding
ENSSSCG00000035871	NULL	protein_coding
ENSSSCG00000035872	SPAAR	protein_coding
ENSSSCG00000035873	C12orf49	protein_coding
ENSSSCG00000035874	NULL	protein_coding
ENSSSCG00000035875	OS9	protein_coding
ENSSSCG00000035876	ZNF599	protein_coding
ENSSSCG00000035877	NULL	protein_coding
ENSSSCG00000035878	FOXD1	protein_coding
ENSSSCG00000035879	NULL	protein_coding
ENSSSCG00000035880	RF00026	snRNA
ENSSSCG00000035881	NULL	protein_coding
ENSSSCG00000035882	NULL	protein_coding
ENSSSCG00000035883	GPR160	protein_coding
ENSSSCG00000035884	NULL	pseudogene
ENSSSCG00000035885	NULL	protein_coding
ENSSSCG00000035886	NULL	protein_coding
ENSSSCG00000035887	C8orf34	protein_coding
ENSSSCG00000035888	RF00026	snRNA
ENSSSCG00000035889	NULL	misc_RNA
ENSSSCG00000035890	NULL	protein_coding
ENSSSCG00000035891	ADGRB1	protein_coding
ENSSSCG00000035892	NULL	protein_coding
ENSSSCG00000035893	CLTRN	protein_coding
ENSSSCG00000035894	NULL	protein_coding
ENSSSCG00000035895	JDP2	protein_coding
ENSSSCG00000035896	RF00026	snRNA
ENSSSCG00000035897	NULL	protein_coding
ENSSSCG00000035898	NULL	TR_V_gene
ENSSSCG00000035899	NULL	protein_coding
ENSSSCG00000035900	CENPB	protein_coding
ENSSSCG00000035901	SPIN1	protein_coding
ENSSSCG00000035902	NULL	protein_coding
ENSSSCG00000035903	NULL	protein_coding
ENSSSCG00000035904	RPL7A	protein_coding
ENSSSCG00000035905	NULL	protein_coding
ENSSSCG00000035906	SLC13A3	protein_coding
ENSSSCG00000035907	NULL	protein_coding
ENSSSCG00000035908	NULL	protein_coding
ENSSSCG00000035909	ERICH2	protein_coding
ENSSSCG00000035910	NULL	protein_coding
ENSSSCG00000035911	P2RY8	protein_coding
ENSSSCG00000035912	ABCG5	protein_coding
ENSSSCG00000035913	RF02128	misc_RNA
ENSSSCG00000035914	PSMB2	protein_coding
ENSSSCG00000035915	ABHD16B	protein_coding
ENSSSCG00000035916	RF01894	misc_RNA
ENSSSCG00000035917	NULL	protein_coding
ENSSSCG00000035918	NULL	protein_coding
ENSSSCG00000035919	NULL	protein_coding
ENSSSCG00000035920	NULL	protein_coding
ENSSSCG00000035921	NULL	protein_coding
ENSSSCG00000035922	NULL	protein_coding
ENSSSCG00000035923	JMJD6	protein_coding
ENSSSCG00000035924	SHISA7	protein_coding
ENSSSCG00000035925	NULL	protein_coding
ENSSSCG00000035926	NULL	protein_coding
ENSSSCG00000035927	NULL	lincRNA
ENSSSCG00000035928	CLDN3	pseudogene
ENSSSCG00000035929	NULL	protein_coding
ENSSSCG00000035930	OR4S2	protein_coding
ENSSSCG00000035931	ssc-mir-9793	miRNA
ENSSSCG00000035932	NULL	protein_coding
ENSSSCG00000035933	MAPK15	protein_coding
ENSSSCG00000035934	TXNDC16	protein_coding
ENSSSCG00000035935	C3orf80	protein_coding
ENSSSCG00000035936	NULL	protein_coding
ENSSSCG00000035937	DPT	protein_coding
ENSSSCG00000035938	DBX2	protein_coding
ENSSSCG00000035939	ZNF512B	protein_coding
ENSSSCG00000035940	SPSB1	protein_coding
ENSSSCG00000035941	DSEL	protein_coding
ENSSSCG00000035942	NULL	protein_coding
ENSSSCG00000035943	NULL	protein_coding
ENSSSCG00000035944	NULL	lincRNA
ENSSSCG00000035945	FDX1	protein_coding
ENSSSCG00000035946	NULL	miRNA
ENSSSCG00000035947	NULL	protein_coding
ENSSSCG00000035948	RF00026	snRNA
ENSSSCG00000035949	FTO	protein_coding
ENSSSCG00000035950	NULL	protein_coding
ENSSSCG00000035951	NULL	protein_coding
ENSSSCG00000035952	TGFB1I1	protein_coding
ENSSSCG00000035953	RF01873	misc_RNA
ENSSSCG00000035954	ATAD5	protein_coding
ENSSSCG00000035955	NULL	protein_coding
ENSSSCG00000035956	HABP4	protein_coding
ENSSSCG00000035957	RF01947	misc_RNA
ENSSSCG00000035958	EVA1A	protein_coding
ENSSSCG00000035959	RF00026	snRNA
ENSSSCG00000035960	NULL	protein_coding
ENSSSCG00000035961	NULL	protein_coding
ENSSSCG00000035962	NULL	protein_coding
ENSSSCG00000035963	RF00026	snRNA
ENSSSCG00000035964	LCN1	protein_coding
ENSSSCG00000035965	AQP4	protein_coding
ENSSSCG00000035966	NULL	protein_coding
ENSSSCG00000035967	ZC3H18	protein_coding
ENSSSCG00000035968	LMX1B	protein_coding
ENSSSCG00000035969	THRA	protein_coding
ENSSSCG00000035970	RF02271	misc_RNA
ENSSSCG00000035971	DUSP2	protein_coding
ENSSSCG00000035972	TULP1	protein_coding
ENSSSCG00000035973	LSM6	protein_coding
ENSSSCG00000035974	NULL	protein_coding
ENSSSCG00000035975	NULL	protein_coding
ENSSSCG00000035976	NULL	miRNA
ENSSSCG00000035977	NULL	protein_coding
ENSSSCG00000035978	ssc-mir-9797	miRNA
ENSSSCG00000035979	RF00026	snRNA
ENSSSCG00000035980	RF00001	rRNA
ENSSSCG00000035981	NULL	lincRNA
ENSSSCG00000035982	NULL	protein_coding
ENSSSCG00000035983	TPPP3	protein_coding
ENSSSCG00000035984	NULL	protein_coding
ENSSSCG00000035985	TRIM11	protein_coding
ENSSSCG00000035986	NULL	protein_coding
ENSSSCG00000035987	EHD3	protein_coding
ENSSSCG00000035988	FEV	protein_coding
ENSSSCG00000035989	NULL	protein_coding
ENSSSCG00000035990	NULL	protein_coding
ENSSSCG00000035991	CENPM	protein_coding
ENSSSCG00000035992	UBL3	protein_coding
ENSSSCG00000035993	C1QTNF2	protein_coding
ENSSSCG00000035994	NULL	protein_coding
ENSSSCG00000035995	ITPA	protein_coding
ENSSSCG00000035996	NULL	lincRNA
ENSSSCG00000035997	RPL10	protein_coding
ENSSSCG00000035998	NULL	protein_coding
ENSSSCG00000035999	NUDT16L1	protein_coding
ENSSSCG00000036000	NULL	protein_coding
ENSSSCG00000036001	RNF170	protein_coding
ENSSSCG00000036002	TGIF2	protein_coding
ENSSSCG00000036003	NULL	protein_coding
ENSSSCG00000036004	NULL	miRNA
ENSSSCG00000036005	CNEP1R1	protein_coding
ENSSSCG00000036006	NULL	protein_coding
ENSSSCG00000036007	MFAP4	protein_coding
ENSSSCG00000036008	TACR1	protein_coding
ENSSSCG00000036009	NULL	protein_coding
ENSSSCG00000036010	NULL	protein_coding
ENSSSCG00000036011	ISLR2	protein_coding
ENSSSCG00000036012	NULL	lincRNA
ENSSSCG00000036013	NULL	protein_coding
ENSSSCG00000036014	RPLP0	protein_coding
ENSSSCG00000036015	TSSC4	protein_coding
ENSSSCG00000036016	NULL	protein_coding
ENSSSCG00000036017	NULL	protein_coding
ENSSSCG00000036018	APOBEC2	protein_coding
ENSSSCG00000036019	NULL	protein_coding
ENSSSCG00000036020	NULL	lincRNA
ENSSSCG00000036021	RF00100	misc_RNA
ENSSSCG00000036022	NULL	protein_coding
ENSSSCG00000036023	RF00026	snRNA
ENSSSCG00000036024	NULL	miRNA
ENSSSCG00000036025	NULL	protein_coding
ENSSSCG00000036026	SRARP	protein_coding
ENSSSCG00000036027	TPRN	protein_coding
ENSSSCG00000036028	TMED8	protein_coding
ENSSSCG00000036029	SLC26A10	protein_coding
ENSSSCG00000036030	NULL	protein_coding
ENSSSCG00000036031	RF01985	misc_RNA
ENSSSCG00000036032	NULL	protein_coding
ENSSSCG00000036033	THRB	protein_coding
ENSSSCG00000036034	NULL	protein_coding
ENSSSCG00000036035	NULL	protein_coding
ENSSSCG00000036036	XG	protein_coding
ENSSSCG00000036037	NULL	protein_coding
ENSSSCG00000036038	RF00026	snRNA
ENSSSCG00000036039	RAB4A	protein_coding
ENSSSCG00000036040	GPR148	protein_coding
ENSSSCG00000036041	RF02251	misc_RNA
ENSSSCG00000036042	NULL	protein_coding
ENSSSCG00000036043	NULL	protein_coding
ENSSSCG00000036044	NULL	protein_coding
ENSSSCG00000036045	HIST1H2BA	protein_coding
ENSSSCG00000036046	NULL	protein_coding
ENSSSCG00000036047	THG1L	protein_coding
ENSSSCG00000036048	NULL	protein_coding
ENSSSCG00000036049	PEG10	protein_coding
ENSSSCG00000036050	CD302	protein_coding
ENSSSCG00000036051	RF00026	snRNA
ENSSSCG00000036052	NULL	protein_coding
ENSSSCG00000036053	NULL	lincRNA
ENSSSCG00000036054	NULL	pseudogene
ENSSSCG00000036055	NULL	protein_coding
ENSSSCG00000036056	NULL	protein_coding
ENSSSCG00000036057	POLG2	protein_coding
ENSSSCG00000036058	NULL	protein_coding
ENSSSCG00000036059	HSPB3	protein_coding
ENSSSCG00000036060	RRAD	protein_coding
ENSSSCG00000036061	NULL	TR_V_gene
ENSSSCG00000036062	RNF122	protein_coding
ENSSSCG00000036063	LPAR6	protein_coding
ENSSSCG00000036064	CALHM6	protein_coding
ENSSSCG00000036065	NULL	protein_coding
ENSSSCG00000036066	ssc-mir-9820	miRNA
ENSSSCG00000036067	PDP2	protein_coding
ENSSSCG00000036068	NULL	protein_coding
ENSSSCG00000036069	NULL	protein_coding
ENSSSCG00000036070	NULL	lincRNA
ENSSSCG00000036071	NULL	protein_coding
ENSSSCG00000036072	NULL	protein_coding
ENSSSCG00000036073	NULL	protein_coding
ENSSSCG00000036074	AP1S2	protein_coding
ENSSSCG00000036075	NULL	protein_coding
ENSSSCG00000036076	SAPCD1	protein_coding
ENSSSCG00000036077	NULL	protein_coding
ENSSSCG00000036078	NULL	protein_coding
ENSSSCG00000036079	NULL	protein_coding
ENSSSCG00000036080	NULL	protein_coding
ENSSSCG00000036081	TBC1D20	protein_coding
ENSSSCG00000036082	NULL	protein_coding
ENSSSCG00000036083	NULL	protein_coding
ENSSSCG00000036084	RF00026	snRNA
ENSSSCG00000036085	NULL	protein_coding
ENSSSCG00000036086	PAX5	protein_coding
ENSSSCG00000036087	NULL	pseudogene
ENSSSCG00000036088	NULL	protein_coding
ENSSSCG00000036089	NULL	protein_coding
ENSSSCG00000036090	NULL	protein_coding
ENSSSCG00000036091	MORC4	protein_coding
ENSSSCG00000036092	ssc-mir-299	miRNA
ENSSSCG00000036093	NULL	protein_coding
ENSSSCG00000036094	HRASLS	protein_coding
ENSSSCG00000036095	ACOT12	protein_coding
ENSSSCG00000036096	NULL	lincRNA
ENSSSCG00000036097	NULL	protein_coding
ENSSSCG00000036098	NKX6-2	protein_coding
ENSSSCG00000036099	RF00100	misc_RNA
ENSSSCG00000036100	NULL	protein_coding
ENSSSCG00000036101	NULL	lincRNA
ENSSSCG00000036102	TCF25	protein_coding
ENSSSCG00000036103	NULL	protein_coding
ENSSSCG00000036104	NULL	lincRNA
ENSSSCG00000036105	NULL	protein_coding
ENSSSCG00000036106	TUBG2	protein_coding
ENSSSCG00000036107	NULL	lincRNA
ENSSSCG00000036108	RF01848	snoRNA
ENSSSCG00000036109	NULL	protein_coding
ENSSSCG00000036110	NULL	protein_coding
ENSSSCG00000036111	NULL	protein_coding
ENSSSCG00000036112	NULL	protein_coding
ENSSSCG00000036113	NULL	protein_coding
ENSSSCG00000036114	NULL	protein_coding
ENSSSCG00000036115	PPP3R1	protein_coding
ENSSSCG00000036116	NULL	protein_coding
ENSSSCG00000036117	NULL	lincRNA
ENSSSCG00000036118	NULL	protein_coding
ENSSSCG00000036119	LYPD2	protein_coding
ENSSSCG00000036120	NULL	protein_coding
ENSSSCG00000036121	NULL	lincRNA
ENSSSCG00000036122	NULL	protein_coding
ENSSSCG00000036123	NULL	protein_coding
ENSSSCG00000036124	NULL	protein_coding
ENSSSCG00000036125	PCDH10	protein_coding
ENSSSCG00000036126	NULL	protein_coding
ENSSSCG00000036127	NULL	IG_C_gene
ENSSSCG00000036128	NULL	protein_coding
ENSSSCG00000036129	RNF114	protein_coding
ENSSSCG00000036130	NULL	protein_coding
ENSSSCG00000036131	NULL	protein_coding
ENSSSCG00000036132	CKM	protein_coding
ENSSSCG00000036133	NULL	protein_coding
ENSSSCG00000036134	NULL	protein_coding
ENSSSCG00000036135	COL1A1	protein_coding
ENSSSCG00000036136	BHLHE40	protein_coding
ENSSSCG00000036137	RF00026	snRNA
ENSSSCG00000036138	NULL	protein_coding
ENSSSCG00000036139	RRM2B	protein_coding
ENSSSCG00000036140	NULL	protein_coding
ENSSSCG00000036141	NULL	protein_coding
ENSSSCG00000036142	NULL	protein_coding
ENSSSCG00000036143	NULL	protein_coding
ENSSSCG00000036144	NULL	lincRNA
ENSSSCG00000036145	PRKAA2	protein_coding
ENSSSCG00000036146	FGF8	protein_coding
ENSSSCG00000036147	NULL	protein_coding
ENSSSCG00000036148	NULL	protein_coding
ENSSSCG00000036149	NULL	lincRNA
ENSSSCG00000036150	OR10K1	protein_coding
ENSSSCG00000036151	RF00026	snRNA
ENSSSCG00000036152	TSPAN15	protein_coding
ENSSSCG00000036153	NULL	protein_coding
ENSSSCG00000036154	CHKB	protein_coding
ENSSSCG00000036155	FAT4	protein_coding
ENSSSCG00000036156	RBM12	protein_coding
ENSSSCG00000036157	BARX2	protein_coding
ENSSSCG00000036158	TRAM1L1	protein_coding
ENSSSCG00000036159	NULL	protein_coding
ENSSSCG00000036160	ZNF250	protein_coding
ENSSSCG00000036161	CNBD1	protein_coding
ENSSSCG00000036162	RF00026	snRNA
ENSSSCG00000036163	NULL	protein_coding
ENSSSCG00000036164	RF00026	snRNA
ENSSSCG00000036165	NULL	lincRNA
ENSSSCG00000036166	RF00026	snRNA
ENSSSCG00000036167	NULL	protein_coding
ENSSSCG00000036168	PDSS2	protein_coding
ENSSSCG00000036169	UMAD1	protein_coding
ENSSSCG00000036170	NULL	protein_coding
ENSSSCG00000036171	RF00001	rRNA
ENSSSCG00000036172	SP9	protein_coding
ENSSSCG00000036173	NULL	protein_coding
ENSSSCG00000036174	NULL	protein_coding
ENSSSCG00000036175	NULL	protein_coding
ENSSSCG00000036176	OR5AP2	protein_coding
ENSSSCG00000036177	NULL	protein_coding
ENSSSCG00000036178	CCDC167	protein_coding
ENSSSCG00000036179	NULL	protein_coding
ENSSSCG00000036180	NULL	protein_coding
ENSSSCG00000036181	NULL	protein_coding
ENSSSCG00000036182	NULL	miRNA
ENSSSCG00000036183	MCIDAS	protein_coding
ENSSSCG00000036184	RF00026	snRNA
ENSSSCG00000036185	RF00591	snoRNA
ENSSSCG00000036186	NULL	protein_coding
ENSSSCG00000036187	RF00026	snRNA
ENSSSCG00000036188	NULL	protein_coding
ENSSSCG00000036189	RF00181	snoRNA
ENSSSCG00000036190	GIPC3	protein_coding
ENSSSCG00000036191	SLC17A2	protein_coding
ENSSSCG00000036192	C7orf26	protein_coding
ENSSSCG00000036193	NULL	pseudogene
ENSSSCG00000036194	NULL	lincRNA
ENSSSCG00000036195	NULL	protein_coding
ENSSSCG00000036196	RF00026	snRNA
ENSSSCG00000036197	NULL	protein_coding
ENSSSCG00000036198	NULL	protein_coding
ENSSSCG00000036199	NULL	protein_coding
ENSSSCG00000036200	NULL	protein_coding
ENSSSCG00000036201	NPR3	protein_coding
ENSSSCG00000036202	RF02162	misc_RNA
ENSSSCG00000036203	NULL	IG_C_gene
ENSSSCG00000036204	RF00026	snRNA
ENSSSCG00000036205	NULL	pseudogene
ENSSSCG00000036206	C3orf58	protein_coding
ENSSSCG00000036207	GPRC6A	protein_coding
ENSSSCG00000036208	NULL	protein_coding
ENSSSCG00000036209	RF02142	misc_RNA
ENSSSCG00000036210	DYNC1LI2	protein_coding
ENSSSCG00000036211	NULL	protein_coding
ENSSSCG00000036212	RF00181	snoRNA
ENSSSCG00000036213	FGF2	protein_coding
ENSSSCG00000036214	NULL	protein_coding
ENSSSCG00000036215	NULL	protein_coding
ENSSSCG00000036216	NULL	protein_coding
ENSSSCG00000036217	NULL	lincRNA
ENSSSCG00000036218	TTLL11	protein_coding
ENSSSCG00000036219	GJD2	protein_coding
ENSSSCG00000036220	CTXN1	protein_coding
ENSSSCG00000036221	NULL	protein_coding
ENSSSCG00000036222	NULL	protein_coding
ENSSSCG00000036223	ACKR1	protein_coding
ENSSSCG00000036224	NULL	protein_coding
ENSSSCG00000036225	NULL	miRNA
ENSSSCG00000036226	NULL	protein_coding
ENSSSCG00000036227	NULL	protein_coding
ENSSSCG00000036228	NULL	protein_coding
ENSSSCG00000036229	NULL	protein_coding
ENSSSCG00000036230	NULL	protein_coding
ENSSSCG00000036231	NULL	pseudogene
ENSSSCG00000036232	NULL	protein_coding
ENSSSCG00000036233	NULL	protein_coding
ENSSSCG00000036234	NULL	protein_coding
ENSSSCG00000036235	NULL	protein_coding
ENSSSCG00000036236	ELOVL6	protein_coding
ENSSSCG00000036237	ITGA7	protein_coding
ENSSSCG00000036238	RF02271	misc_RNA
ENSSSCG00000036239	GJA8	protein_coding
ENSSSCG00000036240	NULL	protein_coding
ENSSSCG00000036241	NULL	protein_coding
ENSSSCG00000036242	NULL	protein_coding
ENSSSCG00000036243	NULL	protein_coding
ENSSSCG00000036244	NULL	protein_coding
ENSSSCG00000036245	RF00026	snRNA
ENSSSCG00000036246	NULL	protein_coding
ENSSSCG00000036247	MRM2	protein_coding
ENSSSCG00000036248	NULL	protein_coding
ENSSSCG00000036249	NULL	TR_V_gene
ENSSSCG00000036250	NMBR	protein_coding
ENSSSCG00000036251	RF00026	snRNA
ENSSSCG00000036252	RF00003	snRNA
ENSSSCG00000036253	RF00026	snRNA
ENSSSCG00000036254	NULL	protein_coding
ENSSSCG00000036255	CACNG3	protein_coding
ENSSSCG00000036256	MAD2L1	protein_coding
ENSSSCG00000036257	NULL	protein_coding
ENSSSCG00000036258	ssc-mir-9828-1	miRNA
ENSSSCG00000036259	NULL	protein_coding
ENSSSCG00000036260	NULL	protein_coding
ENSSSCG00000036261	CROCC2	protein_coding
ENSSSCG00000036262	NULL	protein_coding
ENSSSCG00000036263	NULL	protein_coding
ENSSSCG00000036264	NULL	protein_coding
ENSSSCG00000036265	NULL	lincRNA
ENSSSCG00000036266	NULL	protein_coding
ENSSSCG00000036267	NULL	protein_coding
ENSSSCG00000036268	NULL	protein_coding
ENSSSCG00000036269	RF00066	snRNA
ENSSSCG00000036270	ATP6V1G3	protein_coding
ENSSSCG00000036271	NULL	protein_coding
ENSSSCG00000036272	NULL	protein_coding
ENSSSCG00000036273	NULL	protein_coding
ENSSSCG00000036274	NULL	protein_coding
ENSSSCG00000036275	NSMCE1	protein_coding
ENSSSCG00000036276	NULL	protein_coding
ENSSSCG00000036277	RF00432	snoRNA
ENSSSCG00000036278	NULL	protein_coding
ENSSSCG00000036279	NULL	protein_coding
ENSSSCG00000036280	NULL	protein_coding
ENSSSCG00000036281	NULL	protein_coding
ENSSSCG00000036282	NULL	protein_coding
ENSSSCG00000036283	NULL	protein_coding
ENSSSCG00000036284	NULL	protein_coding
ENSSSCG00000036285	NKX2-5	protein_coding
ENSSSCG00000036286	APMAP	protein_coding
ENSSSCG00000036287	NULL	lincRNA
ENSSSCG00000036288	NULL	protein_coding
ENSSSCG00000036289	RF00026	snRNA
ENSSSCG00000036290	NULL	protein_coding
ENSSSCG00000036291	ZNF576	protein_coding
ENSSSCG00000036292	NULL	TR_V_gene
ENSSSCG00000036293	SRSF10	protein_coding
ENSSSCG00000036294	NUDT19	protein_coding
ENSSSCG00000036295	NULL	protein_coding
ENSSSCG00000036296	NULL	protein_coding
ENSSSCG00000036297	NULL	protein_coding
ENSSSCG00000036298	NULL	protein_coding
ENSSSCG00000036299	NULL	protein_coding
ENSSSCG00000036300	NULL	protein_coding
ENSSSCG00000036301	NULL	protein_coding
ENSSSCG00000036302	NULL	protein_coding
ENSSSCG00000036303	NULL	protein_coding
ENSSSCG00000036304	RF00001	rRNA
ENSSSCG00000036305	NULL	protein_coding
ENSSSCG00000036306	NULL	protein_coding
ENSSSCG00000036307	OAF	protein_coding
ENSSSCG00000036308	PGS1	protein_coding
ENSSSCG00000036309	ssc-mir-9853-1	miRNA
ENSSSCG00000036310	RFXANK	protein_coding
ENSSSCG00000036311	RPAIN	protein_coding
ENSSSCG00000036312	RF01928	misc_RNA
ENSSSCG00000036313	NULL	protein_coding
ENSSSCG00000036314	HHEX	protein_coding
ENSSSCG00000036315	RF00026	snRNA
ENSSSCG00000036316	NULL	protein_coding
ENSSSCG00000036317	VASP	protein_coding
ENSSSCG00000036318	NULL	IG_C_gene
ENSSSCG00000036319	RF00026	snRNA
ENSSSCG00000036320	RF00026	snRNA
ENSSSCG00000036321	TRADD	protein_coding
ENSSSCG00000036322	SPRY4	protein_coding
ENSSSCG00000036323	NULL	protein_coding
ENSSSCG00000036324	NULL	protein_coding
ENSSSCG00000036325	NULL	lincRNA
ENSSSCG00000036326	LATS2	protein_coding
ENSSSCG00000036327	RF00160	snoRNA
ENSSSCG00000036328	DRG2	protein_coding
ENSSSCG00000036329	NULL	protein_coding
ENSSSCG00000036330	NULL	protein_coding
ENSSSCG00000036331	NULL	protein_coding
ENSSSCG00000036332	NULL	protein_coding
ENSSSCG00000036333	NULL	protein_coding
ENSSSCG00000036334	NULL	protein_coding
ENSSSCG00000036335	NULL	protein_coding
ENSSSCG00000036336	NULL	protein_coding
ENSSSCG00000036337	RF00026	snRNA
ENSSSCG00000036338	NULL	protein_coding
ENSSSCG00000036339	FAM126B	protein_coding
ENSSSCG00000036340	ZBTB5	protein_coding
ENSSSCG00000036341	NULL	protein_coding
ENSSSCG00000036342	NULL	protein_coding
ENSSSCG00000036343	RF00026	snRNA
ENSSSCG00000036344	NULL	lincRNA
ENSSSCG00000036345	NULL	protein_coding
ENSSSCG00000036346	NULL	protein_coding
ENSSSCG00000036347	NULL	protein_coding
ENSSSCG00000036348	NULL	protein_coding
ENSSSCG00000036349	NULL	protein_coding
ENSSSCG00000036350	HNRNPA2B1	protein_coding
ENSSSCG00000036351	NULL	protein_coding
ENSSSCG00000036352	RAB7B	protein_coding
ENSSSCG00000036353	NULL	protein_coding
ENSSSCG00000036354	FOXI3	protein_coding
ENSSSCG00000036355	TRAV39	TR_V_gene
ENSSSCG00000036356	ZSCAN2	protein_coding
